,Date,Time,Event,Location,Away_Seed,Away_Team,Away_Score,Home_Seed,Home_Team,Home_Score,Away_Wins,Away_Losses,Home_Wins,Home_Losses,Away_id,Home_id,Game_id
3228,2024-11-14,06:00 PM,Regular Season,Fitchburg St.,,Rivier,82,,Fitchburg St.,65,3,0,0,3,591356,591475,5795911
3229,2024-11-14,06:00 PM,Regular Season,Beloit,,Marian (WI),63,,Beloit,59,4,0,1,1,591308,591418,5795910
3230,2024-11-14,07:00 PM,Regular Season,Washington Col.,,Valley Forge,58,,Washington Col.,67,3,2,2,2,591392,591251,5795938
3231,2024-11-14,07:00 PM,Regular Season,Wabash,,Mt. St. Joseph,59,,Wabash,87,2,1,1,2,591341,591517,5795924
3232,2024-11-14,07:00 PM,Regular Season,Brevard,,Bob Jones,65,,Brevard,100,,,1,1,,591402,5795923
3233,2024-11-14,07:00 PM,Regular Season,Warren Wilson,,Erskine,103,,Warren Wilson,70,1,3,0,3,591101,591500,5795922
3234,2024-11-14,07:00 PM,Regular Season,Houghton,,SUNY Morrisville,65,,Houghton,81,0,1,1,1,591381,591388,5795931
3235,2024-11-14,07:30 PM,Regular Season,Asbury,,LeTourneau,83,,Asbury,75,1,1,0,3,591339,591203,5796044
3236,2024-11-14,08:00 PM,Regular Season,Saint Mary's (MN),,Bethany Lutheran,95,,Saint Mary's (MN),94,1,2,2,1,591530,591221,5795921
3237,2024-11-14,08:00 PM,Regular Season,Howard Payne,,St. Thomas (TX),95,,Howard Payne,85,2,0,1,3,591130,591332,5795940
3238,2024-11-14,08:00 PM,Regular Season,St. Edward's,,Rockford,89,,St. Edward's,98,1,0,5,1,591212,591057,5795937
3239,2024-11-14,08:00 PM,Regular Season,Wis.-Superior,,St. Scholastica,73,,Wis.-Superior,84,0,3,2,1,591224,591276,5795813
3240,2024-11-14,08:30 PM,Regular Season,Lyon,,Hendrix,73,,Lyon,86,0,3,2,0,591300,591501,5795943
3241,2024-11-14,08:30 PM,Regular Season,Concordia (TX),,Mary Hardin-Baylor,89,,Concordia (TX),83,2,1,0,1,591309,591365,5795945
3242,2024-11-14,10:00 PM,Regular Season,Whitworth,,Benedictine (IL),59,,Whitworth,90,1,1,2,0,591495,591524,5795929
3243,2024-11-14,10:00 PM,Regular Season,Willamette,,Douglas (CAN),70,,Willamette,106,,,2,0,,591267,5795919
3244,2024-11-15,05:00 PM,Regular Season,"Boston, MA",,Lesley,65,,Brandeis,118,1,2,2,0,591364,591423,5795955
3245,2024-11-15,05:00 PM,Regular Season,Regis (MA),,Fisher,82,,Regis (MA),96,,,2,0,,591204,5795970
3246,2024-11-15,05:00 PM,Regular Season,TCNJ,,Baruch,84,,TCNJ,86,0,3,3,0,591535,591514,5795972
3247,2024-11-15,05:00 PM,Regular Season,"Waterville, ME",,Me.-Presque Isle,75,,MCLA,61,2,1,0,3,591375,591177,5795979
3248,2024-11-15,05:00 PM,MBB Ron Linhart Memorial Classic,"Tiffin, OH ",,Wis.-Oshkosh,75,,Calvin,67,1,1,0,3,591272,591434,5795998
3249,2024-11-15,05:30 PM,Regular Season,WPI,,St. Joseph's (ME),73,,WPI,80,1,2,2,0,591218,591280,5795983
3250,2024-11-15,05:30 PM,Regular Season,Hood,,Gallaudet,65,,Hood,107,0,2,3,0,591479,591337,5795982
3251,2024-11-15,06:00 PM,Regular Season,Greenville,,Carroll (WI),130,,Greenville,107,2,1,1,1,591438,591297,5796189
3252,2024-11-15,06:00 PM,Regular Season,"Montgomery, AL",,Millsaps,66,,LaGrange,78,1,1,1,2,591162,591303,5795975
3253,2024-11-15,06:00 PM,Regular Season,Shenandoah,,Messiah,48,,Shenandoah,80,0,3,2,2,591158,591229,5795990
3254,2024-11-15,06:00 PM,Regular Season,"Wilmore, KY",,Fontbonne,57,,Centre,99,0,2,2,1,591527,591443,5795999
3255,2024-11-15,06:00 PM,Regular Season,Wm. Paterson,,UMSV,70,,Wm. Paterson,79,0,3,2,0,591166,591268,5795994
3256,2024-11-15,06:00 PM,Regular Season,La Roche,,Otterbein,84,,La Roche,76,1,0,0,4,591190,591523,5795986
3257,2024-11-15,06:00 PM,Regular Season,Emmanuel (MA),,Lake Forest,79,,Emmanuel (MA),66,1,2,0,2,591142,591470,5795985
3258,2024-11-15,06:00 PM,Regular Season,Roanoke,,Springfield,59,,Roanoke,90,0,3,2,1,591235,591209,5795993
3259,2024-11-15,06:00 PM,MBB Susquehanna Tournament,"Selinsgrove, PA ",,Penn St. Brandywine,55,,Marymount (VA),65,1,3,2,1,597535,591507,5795997
3260,2024-11-15,06:00 PM,MBB Widener Tip-Off for Autism,"Chester, PA ",,Stockton,80,,Catholic,77,1,0,1,1,591236,591536,5795995
3261,2024-11-15,06:00 PM,MBB Mustang Classic,"Owings Mills, MD ",,Carlow,63,,Brooklyn,66,0,3,1,2,591502,591427,5795953
3262,2024-11-15,06:00 PM,MBB Marietta Shrine Tournament,"Marietta, OH ",,Maryville (TN),58,,Mary Washington,84,1,2,2,1,591508,591153,5795996
3263,2024-11-15,06:30 PM,Regular Season,Wartburg,,St. Olaf,60,,Wartburg,73,1,2,2,0,591223,591248,5795981
3264,2024-11-15,06:30 PM,Regular Season,FDU-Florham,,Hartwick,82,,FDU-Florham,88,0,3,2,2,591489,591473,5796001
3265,2024-11-15,06:30 PM,MBB Bill Merris Tournament,"Jacksonville, IL ",,Franklin,62,,Neb. Wesleyan,65,0,1,2,1,591329,591171,5795984
3266,2024-11-15,07:00 PM,Regular Season,SUNY Maritime,,Hunter,68,,SUNY Maritime,91,1,2,3,0,591494,591173,5796004
3267,2024-11-15,07:00 PM,Regular Season,Methodist,,Randolph,67,,Methodist,64,2,0,1,2,591201,591159,5796005
3268,2024-11-15,07:00 PM,Regular Season,Mount Union,,SUNY Brockport,71,,Mount Union,100,1,2,2,1,591426,591167,5796013
3269,2024-11-15,07:00 PM,Regular Season,Fairfield,,John Jay,44,,Fairfield,93,2,1,2,2,591132,590624,5737539
3270,2024-11-15,07:00 PM,Regular Season,Penn St.-Altoona,,Regent,62,,Penn St.-Altoona,73,,,3,1,,591366,5796339
3271,2024-11-15,07:00 PM,Regular Season,"Weston, MA",,Bowdoin,75,,Curry,58,1,0,0,2,591422,591457,5796031
3272,2024-11-15,07:00 PM,Regular Season,UMass Boston,,Colby-Sawyer,82,,UMass Boston,87,1,2,1,1,591450,591156,5796024
3273,2024-11-15,07:00 PM,Regular Season,Wilmington (OH),,Hope,74,,Wilmington (OH),64,1,1,1,2,591544,591325,5796023
3274,2024-11-15,07:00 PM,Regular Season,Baldwin Wallace,,Trine,78,,Baldwin Wallace,49,3,0,1,2,591373,591416,5796019
3275,2024-11-15,07:00 PM,Regular Season,Bridgewater St.,,Tufts,94,,Bridgewater St.,72,1,0,3,1,591241,591425,5796015
3276,2024-11-15,07:00 PM,Regular Season,Thomas (ME),,Paul Smiths,55,,Thomas (ME),89,,,1,2,,591334,5795954
3277,2024-11-15,07:00 PM,Regular Season,Heidelberg,,Manchester,92,,Heidelberg,88,2,0,1,2,591306,591491,5796025
3278,2024-11-15,07:00 PM,MBB Greg Grant Tip-Off Tournament,"Ewing Township, NJ ",,Connecticut Col.,73,,Albright,50,1,0,2,1,591454,591405,5795956
3279,2024-11-15,07:00 PM,Regular Season,Skidmore,,Alfred St.,57,,Skidmore,85,0,3,1,2,591393,591231,5796006
3280,2024-11-15,07:30 PM,MBB Ted Coghlin Tournament,"Worcester, MA ",,WestConn,45,,Amherst,85,1,2,1,0,591257,591410,5796043
3281,2024-11-15,07:30 PM,MBB Battle of D.C. & Maryland,"Frederick, MD ",,St. Mary's (MD),57,,McDaniel,73,0,3,2,0,591220,591258,5796041
3282,2024-11-15,08:00 PM,Regular Season,Central (IA),,Saint John's (MN),78,,Central (IA),60,2,0,0,1,591217,591442,5795952
3283,2024-11-15,08:00 PM,Regular Season,Simpson,,Augsburg,74,,Simpson,59,1,1,1,2,591412,591230,5796008
3284,2024-11-15,08:00 PM,Regular Season,Huntingdon,,Welch,61,,Huntingdon,108,,,3,0,,591301,5796011
3285,2024-11-15,08:00 PM,Regular Season,Carleton,,Buena Vista,60,,Carleton,62,1,1,2,1,591428,591436,5796020
3286,2024-11-15,08:00 PM,Regular Season,Rhodes,,Belhaven,71,,Rhodes,79,1,1,2,1,591398,591207,5796027
3287,2024-11-15,08:00 PM,Regular Season,WashU,,Rose-Hulman,59,,WashU,84,0,2,2,0,591213,591252,5796028
3288,2024-11-15,08:00 PM,Regular Season,St. Thomas (MN),,St. Norbert,54,,St. Thomas (MN),102,1,0,3,1,591222,590718,5731544
3289,2024-11-15,08:00 PM,Regular Season,Marietta,,Wis.-Eau Claire,62,,Marietta,64,1,2,2,0,591270,591152,5796048
3290,2024-11-15,08:00 PM,Regular Season,Stevenson,,Penn St.-Berks,63,,Stevenson,88,0,3,2,0,591377,591359,5795958
3291,2024-11-15,08:00 PM,Regular Season,Widener,,Hamilton,81,,Widener,54,1,0,0,2,591486,591265,5796047
3292,2024-11-15,08:00 PM,Regular Season,Susquehanna,,King's (PA),62,,Susquehanna,73,1,1,2,0,591139,591238,5796049
3293,2024-11-15,08:00 PM,MBB Frankie Allen Tip-Off,"Salem, VA ",,Saint Vincent,74,,William Peace,68,2,0,0,1,591379,591355,5796051
3294,2024-11-15,08:00 PM,Regular Season,"Boston, MA ",,SUNY Poly,88,,Endicott,96,0,1,1,1,591345,591344,5796050
3295,2024-11-15,08:00 PM,Regular Season,Moravian,,Penn St.-Abington,78,,Moravian,110,0,3,2,0,591387,591165,5796046
3296,2024-11-15,08:00 PM,Regular Season,"Bridgewater, VA",,Southern Va.,77,,East. Mennonite,76,1,1,1,2,591390,591466,5796336
3297,2024-11-15,08:30 PM,Regular Season,Hardin-Simmons,,St. Thomas (TX),62,,Hardin-Simmons,55,3,0,2,2,591130,591488,5796037
3298,2024-11-15,08:30 PM,Regular Season,Crown (MN),,Faith Bapt. Bible,60,,Crown (MN),91,,,1,1,,591371,5796033
3299,2024-11-15,08:30 PM,MBB Buzz Levick Tournament,"Waverly, IA ",,Wis.-Whitewater,73,,Cornell College,75,1,1,2,1,591277,591455,5796042
3300,2024-11-15,08:30 PM,Regular Season,Illinois Col.,,Concordia Wisconsin,79,,Illinois Col.,81,0,1,3,0,591289,591545,5796032
3301,2024-11-15,08:30 PM,Regular Season,Concordia-M'head,,Providence-Manitoba,41,,Concordia-M'head,83,,,2,0,,591453,5796038
3302,2024-11-15,09:00 PM,Regular Season,Pacific (OR),,Douglas (CAN),38,,Pacific (OR),88,,,1,2,,591333,5796288
3303,2024-11-15,10:00 PM,Regular Season,Redlands,,Schreiner,100,,Redlands,116,2,1,1,0,591320,591202,5796022
3304,2024-11-15,10:00 PM,Regular Season,UC Santa Cruz,,Pomona-Pitzer,101,,UC Santa Cruz,95,2,0,2,2,591195,591433,5796018
3305,2024-11-15,10:00 PM,Regular Season,Whitman,,North Central (IL),73,,Whitman,72,2,0,1,1,591179,591263,5796017
3306,2024-11-15,10:00 PM,Regular Season,Pacific Lutheran,,Claremont-M-S,64,,Pacific Lutheran,60,2,0,1,1,591539,591315,5796016
3307,2024-11-15,10:00 PM,Regular Season,Puget Sound,,Chapman,91,,Puget Sound,58,3,0,2,1,591444,591198,5796010
3308,2024-11-15,10:00 PM,Regular Season,Oregon Tech,,Linfield,75,,Oregon Tech,107,1,3,,,591305,,5796009
3309,2024-11-15,10:00 PM,Regular Season,Occidental,,Caltech,54,,Occidental,81,0,3,2,0,591431,591183,5796021
3310,2024-11-16,10:00 AM,Regular Season,Me.-Farmington,,Me.-Augusta,69,,Me.-Farmington,102,,,1,1,,591150,5795959
3311,2024-11-16,11:00 AM,Regular Season,"Boston, MA",,Colby-Sawyer,75,,Brandeis,91,1,3,3,0,591450,591423,5796073
3312,2024-11-16,12:00 PM,Regular Season,Purchase,,Lehman,73,,Purchase,80,2,2,1,0,591492,591369,5796105
3313,2024-11-16,12:00 PM,Regular Season,Wis.-Stout,,Ill. Wesleyan,69,,Wis.-Stout,57,3,0,0,4,591496,591275,5796102
3314,2024-11-16,12:00 PM,Regular Season,Colby,,Worcester St.,72,,Colby,82,1,2,1,0,591519,591449,5795971
3315,2024-11-16,12:00 PM,Regular Season,Salem St.,,Emerson,76,,Salem St.,73,2,0,1,2,591469,591225,5796109
3316,2024-11-16,01:00 PM,Regular Season,Kean,,NYU,76,,Kean,58,3,0,1,3,591174,591137,5796118
3317,2024-11-16,01:00 PM,Regular Season,Saint Joseph (CT),,Middlebury,64,,Saint Joseph (CT),63,1,0,1,1,591160,591533,5796115
3318,2024-11-16,01:00 PM,MBB Frankie Allen Tip-Off,"Salem, VA ",,William Peace,52,,Springfield,55,0,2,1,3,591355,591235,5809831
3319,2024-11-16,01:00 PM,MBB Susquehanna Tournament,"Selinsgrove, PA ",,Penn St. Brandywine,52,,King's (PA),74,1,4,2,1,597535,591139,5809821
3320,2024-11-16,01:00 PM,Regular Season,UIC,,Saint Mary's (MN),59,,UIC,117,2,2,3,1,591221,590651,5737364
3321,2024-11-16,01:00 PM,Regular Season,"Wilmore, KY",,LeTourneau,83,,Centre,69,2,1,2,2,591339,591443,5796111
3322,2024-11-16,01:00 PM,Regular Season,UNC Greensboro,,N.C. Wesleyan,54,,UNC Greensboro,99,1,2,2,1,591178,590580,5737830
3323,2024-11-16,01:00 PM,Regular Season,Montclair St.,,DeSales,79,,Montclair St.,89,2,1,3,0,591408,591164,5796180
3324,2024-11-16,01:00 PM,Regular Season,"Weston, MA",,Curry,80,,Fisher,99,0,3,,,591457,,5796140
3325,2024-11-16,01:00 PM,Regular Season,"Waterville, ME",,Paul Smiths,78,,Me.-Presque Isle,86,,,3,1,,591375,5796139
3326,2024-11-16,01:00 PM,Regular Season,Rosemont,,Ursinus,92,,Rosemont,58,3,1,0,3,591245,591353,5796135
3327,2024-11-16,01:00 PM,Regular Season,St. Joseph's (Brkln),,Oglethorpe,73,,St. Joseph's (Brkln),53,2,1,1,1,591330,591383,5796134
3328,2024-11-16,01:00 PM,Regular Season,UChicago,,Bates,53,,UChicago,70,0,1,1,0,591417,591445,5796107
3329,2024-11-16,01:00 PM,Regular Season,Norwich,,Plattsburgh St.,64,,Norwich,70,1,1,2,0,591193,591181,5796122
3330,2024-11-16,01:00 PM,Regular Season,Pratt,,Merchant Marine,73,,Pratt,69,1,1,0,4,591243,591499,5796124
3331,2024-11-16,01:00 PM,Regular Season,Rutgers-Camden,,Saint Elizabeth,62,,Rutgers-Camden,73,0,3,3,0,591346,591214,5796125
3332,2024-11-16,01:00 PM,Regular Season,Grove City,,Fredonia,70,,Grove City,74,0,2,2,2,591478,591485,5796127
3333,2024-11-16,01:00 PM,Regular Season,New England Col.,,Framingham St.,66,,New England Col.,65,4,1,0,3,591476,591172,5796132
3334,2024-11-16,01:00 PM,Regular Season,Dean,,Fitchburg St.,55,,Dean,64,0,4,3,0,591475,591399,5796129
3335,2024-11-16,01:00 PM,Regular Season,Juniata,,Lebanon Valley,66,,Juniata,47,3,0,0,3,591144,591135,5796128
3336,2024-11-16,02:00 PM,Regular Season,Pfeiffer,,Clinton,76,,Pfeiffer,86,,,2,1,,591401,5796164
3337,2024-11-16,02:00 PM,Regular Season,Brevard,,Warren Wilson,56,,Brevard,104,0,4,2,1,591500,591402,5796160
3338,2024-11-16,02:00 PM,Regular Season,Albion,,Westminster (PA),63,,Albion,84,2,2,2,1,591324,591404,5796159
3339,2024-11-16,02:00 PM,Regular Season,Keuka,,Hilbert,87,,Keuka,65,3,1,2,1,591336,591302,5796156
3340,2024-11-16,02:00 PM,Regular Season,Rutgers-Newark,,Wesleyan (CT),71,,Rutgers-Newark,53,1,0,2,1,591256,591215,5796155
3341,2024-11-16,02:00 PM,Regular Season,SUNY Potsdam,,Utica,87,,SUNY Potsdam,59,4,0,0,3,591516,591196,5796154
3342,2024-11-16,02:00 PM,Regular Season,Piedmont,,JWU (Charlotte),62,,Piedmont,85,,,1,0,,591358,5796151
3343,2024-11-16,02:00 PM,Regular Season,Kenyon,,Ohio Northern,90,,Kenyon,68,3,1,0,3,591184,591138,5796148
3344,2024-11-16,02:00 PM,Regular Season,Waynesburg,,Oberlin,67,,Waynesburg,58,4,0,0,3,591182,591322,5796146
3345,2024-11-16,02:00 PM,Regular Season,Pitt.-Bradford,,Penn St.-Du Bois,90,,Pitt.-Bradford,116,,,3,0,,591317,5796145
3346,2024-11-16,02:00 PM,Regular Season,New Jersey City,,Delaware Valley,77,,New Jersey City,78,2,1,3,0,591459,591131,5796144
3347,2024-11-16,02:00 PM,Regular Season,Mount Aloysius,,Regent,80,,Mount Aloysius,87,,,1,2,,591372,5796143
3348,2024-11-16,02:00 PM,Regular Season,Nichols,,Southern Me.,83,,Nichols,70,3,0,1,2,591234,591176,5796112
3349,2024-11-16,02:00 PM,Regular Season,Salisbury,,Johns Hopkins,66,,Salisbury,69,2,1,3,1,591133,591226,5796067
3350,2024-11-16,02:00 PM,MBB Battle of D.C. & Maryland,"Frederick, MD ",,St. Mary's (MD),80,,Gallaudet,62,1,3,0,3,591220,591479,5809748
3351,2024-11-16,02:00 PM,Regular Season,Widener,,Catholic,79,,Widener,67,2,1,0,3,591536,591265,5809716
3352,2024-11-16,02:00 PM,MBB Mustang Classic,"Owings Mills, MD ",,Carlow,88,,Penn St.-Berks,82,1,3,0,4,591502,591377,5809703
3353,2024-11-16,02:00 PM,Regular Season,Binghamton,,Misericordia,48,,Binghamton,77,2,0,2,3,591354,590528,5734393
3354,2024-11-16,02:00 PM,Regular Season,Centenary (LA),,Berry,81,,Centenary (LA),70,2,2,1,3,591521,591537,5796130
3355,2024-11-16,02:00 PM,Regular Season,Wis.-Superior,,Macalester,76,,Wis.-Superior,78,1,3,3,1,591148,591276,5796121
3356,2024-11-16,02:00 PM,Regular Season,Grinnell,,Principia,89,,Grinnell,126,1,2,2,1,591197,591484,5796114
3357,2024-11-16,02:00 PM,Regular Season,Carthage,,Alma,56,,Carthage,89,0,3,2,0,591409,591439,5796113
3358,2024-11-16,02:00 PM,MBB Bill Merris Tournament,"Jacksonville, IL ",,Concordia Wisconsin,63,,Franklin,75,0,2,1,1,591289,591329,5809853
3359,2024-11-16,02:00 PM,Regular Season,Martin Luther,,Maranatha Baptist,81,,Martin Luther,98,0,4,1,2,591307,591342,5796131
3360,2024-11-16,03:00 PM,MBB Buzz Levick Tournament,"Waverly, IA ",,Wis.-Whitewater,83,,St. Olaf,80,2,1,1,3,591277,591223,5809877
3361,2024-11-16,03:00 PM,MBB UChicago Midway Classic,"Chicago, IL ",,Transylvania,82,,Ohio Wesleyan,74,1,0,1,1,591368,591185,5796209
3362,2024-11-16,03:00 PM,Regular Season,Dubuque,,Augustana (IL),67,,Dubuque,48,2,0,1,2,591413,591463,5796147
3363,2024-11-16,03:00 PM,Regular Season,Emmaus,,Northland,81,,Emmaus,90,0,1,,,591313,,5796157
3364,2024-11-16,03:00 PM,Regular Season,Blackburn,,Monmouth (IL),72,,Blackburn,58,2,0,0,3,591163,591421,5796161
3365,2024-11-16,03:00 PM,Regular Season,Dominican (IL),,Kalamazoo,76,,Dominican (IL),73,2,0,1,1,591136,591318,5796214
3366,2024-11-16,03:00 PM,MBB Greg Grant Tip-Off Tournament,"Ewing Township, NJ ",,Albright,84,,Baruch,90,2,2,1,3,591405,591535,5809696
3367,2024-11-16,03:00 PM,Regular Season,Susquehanna,,Marymount (VA),77,,Susquehanna,70,3,1,2,1,591507,591238,5809823
3368,2024-11-16,03:00 PM,Regular Season,Roanoke,,Saint Vincent,57,,Roanoke,101,2,1,3,1,591379,591209,5809832
3369,2024-11-16,03:00 PM,MBB Ted Coghlin Tournament,"Worcester, MA ",,WestConn,84,,St. Joseph's (ME),98,1,3,2,2,591257,591218,5809872
3370,2024-11-16,03:00 PM,Regular Season,Western New Eng.,,Keene St.,83,,Western New Eng.,78,1,0,1,2,591505,591259,5796066
3371,2024-11-16,03:00 PM,Regular Season,Ramapo,,Farmingdale St.,48,,Ramapo,67,1,1,2,0,591529,591199,5796173
3372,2024-11-16,03:00 PM,Regular Season,Regis (MA),,Bowdoin,71,,Regis (MA),53,2,0,2,1,591422,591204,5796177
3373,2024-11-16,03:00 PM,Regular Season,Mt. St. Mary (NY),,Alfred St.,108,,Mt. St. Mary (NY),75,1,3,0,2,591393,591327,5796178
3374,2024-11-16,03:00 PM,Regular Season,Gettysburg,,York (PA),65,,Gettysburg,67,1,2,4,0,591282,591481,5796179
3375,2024-11-16,03:00 PM,Regular Season,Swarthmore,,Penn St. Harrisburg,65,,Swarthmore,82,1,2,1,2,591531,591513,5796181
3376,2024-11-16,03:00 PM,Regular Season,Thiel,,Chatham,86,,Thiel,74,2,1,1,3,591347,591239,5796184
3377,2024-11-16,03:00 PM,Regular Season,John Carroll,,SUNY Brockport,69,,John Carroll,85,1,3,3,0,591426,591504,5796185
3378,2024-11-16,03:00 PM,Regular Season,Arcadia,,Penn St.-Abington,58,,Arcadia,102,0,4,1,3,591387,591287,5796186
3379,2024-11-16,03:00 PM,Regular Season,SUNY Delhi,,Williams,62,,SUNY Delhi,49,1,0,2,1,591269,591400,5796188
3380,2024-11-16,03:00 PM,Regular Season,VTSU-Johnson,,Hartford,86,,VTSU-Johnson,83,1,2,0,5,591328,591134,5796190
3381,2024-11-16,03:00 PM,Regular Season,Lancaster Bible,,Pitt.-Greensburg,77,,Lancaster Bible,79,2,1,1,2,591349,591385,5796191
3382,2024-11-16,03:00 PM,Regular Season,Russell Sage,,Bard,73,,Russell Sage,60,2,1,2,1,591286,591348,5796192
3383,2024-11-16,03:00 PM,Regular Season,Thomas (ME),,MCLA,67,,Thomas (ME),84,0,4,2,2,591177,591334,5796198
3384,2024-11-16,03:00 PM,Regular Season,Washington Col.,,Bryn Athyn,47,,Washington Col.,61,1,2,3,2,591396,591251,5796199
3385,2024-11-16,03:00 PM,Regular Season,Roger Williams,,Rivier,89,,Roger Williams,103,3,1,2,1,591356,591511,5796200
3386,2024-11-16,03:00 PM,Regular Season,Wittenberg,,Hope,68,,Wittenberg,63,2,1,2,1,591544,591278,5796201
3387,2024-11-16,03:00 PM,Regular Season,Penn College,,Wm. Paterson,63,,Penn College,89,2,1,2,2,591268,591397,5796202
3388,2024-11-16,04:00 PM,Regular Season,Colorado Col.,,Hanover,72,,Colorado Col.,68,3,0,2,1,591299,591451,5796149
3389,2024-11-16,04:00 PM,Regular Season,Illinois Col.,,Neb. Wesleyan,57,,Illinois Col.,66,2,2,4,0,591171,591545,5809855
3390,2024-11-16,04:00 PM,Regular Season,"Montgomery, AL",,LaGrange,99,,Welch,75,2,2,,,591303,,5796252
3391,2024-11-16,04:00 PM,Regular Season,"Bridgewater, VA",,Greensboro,51,,East. Mennonite,59,0,4,2,2,591483,591466,5796250
3392,2024-11-16,04:00 PM,Regular Season,Houghton,,CWRU,75,,Houghton,80,3,1,2,1,591440,591388,5796241
3393,2024-11-16,04:00 PM,Regular Season,St. Lawrence,,Clarkson,59,,St. Lawrence,37,2,2,1,1,591447,591219,5796233
3394,2024-11-16,04:00 PM,Regular Season,Drew,,York (NY),65,,Drew,115,0,3,2,2,591331,591462,5796231
3395,2024-11-16,04:00 PM,Regular Season,Muhlenberg,,Neumann,58,,Muhlenberg,76,3,1,2,2,591311,591168,5796229
3396,2024-11-16,04:00 PM,Regular Season,Franciscan,,Penn St.-Beaver,50,,Franciscan,73,,,4,0,,591382,5796226
3397,2024-11-16,04:00 PM,Regular Season,Valley Forge,,Medgar Evers,66,,Valley Forge,79,0,4,4,2,591157,591392,5796222
3398,2024-11-16,04:00 PM,Regular Season,Lycoming,,Haverford,100,,Lycoming,87,2,1,0,4,591490,591146,5796220
3399,2024-11-16,04:00 PM,Regular Season,Elizabethtown,,Messiah,68,,Elizabethtown,88,0,4,2,1,591158,591467,5796218
3400,2024-11-16,04:00 PM,Regular Season,Dickinson,,Eastern,87,,Dickinson,79,3,1,0,2,591526,591461,5796126
3401,2024-11-16,04:00 PM,Regular Season,Hood,,McDaniel,65,,Hood,86,2,1,4,0,591258,591337,5809749
3402,2024-11-16,04:00 PM,MBB Widener Tip-Off for Autism,"Chester, PA ",,Stockton,84,,Hamilton,71,2,0,1,1,591236,591486,5809717
3403,2024-11-16,04:00 PM,Regular Season,Stevenson,,Brooklyn,49,,Stevenson,63,1,3,3,0,591427,591359,5809704
3404,2024-11-16,04:00 PM,Regular Season,Eureka,,Beloit,77,,Eureka,70,2,1,0,2,591418,591472,5796187
3405,2024-11-16,04:00 PM,Regular Season,Central (IA),,Augsburg,60,,Central (IA),105,1,2,1,1,591412,591442,5796171
3406,2024-11-16,04:00 PM,Regular Season,Lyon,,Austin,82,,Lyon,74,2,1,2,1,591284,591501,5796169
3407,2024-11-16,04:15 PM,Regular Season,Lakeland,,Ripon,75,,Lakeland,63,2,1,0,3,591208,591304,5796211
3408,2024-11-16,04:15 PM,Regular Season,MSOE,,Aurora,86,,MSOE,82,1,2,1,2,591414,591357,5796212
3409,2024-11-16,04:30 PM,Regular Season,Houston Christian,,Rockford,64,,Houston Christian,84,1,0,2,2,591212,590646,5735221
3410,2024-11-16,05:00 PM,Regular Season,Luther,,North Central (MN),68,,Luther,58,2,1,1,2,591374,591145,5796227
3411,2024-11-16,05:00 PM,Regular Season,Wentworth,,Wheaton (MA),57,,Wentworth,74,1,3,1,1,591262,591255,5796061
3412,2024-11-16,05:00 PM,Regular Season,Wartburg,,Cornell College,98,,Wartburg,94,3,1,2,1,591455,591248,5809878
3413,2024-11-16,05:00 PM,Regular Season,Dallas,,East Tex. Baptist,68,,Dallas,81,0,4,2,1,591292,591290,5796224
3414,2024-11-16,05:00 PM,Regular Season,U New England,,Maine Maritime,82,,U New England,79,3,0,1,2,591149,591312,5796258
3415,2024-11-16,05:00 PM,MBB Michael A. Freilich Classic,"Oneonta, NY ",,Westfield St.,83,,MUW,70,3,1,0,2,591260,591314,5796270
3416,2024-11-16,05:00 PM,Regular Season,WPI,,Amherst,60,,WPI,74,1,1,3,0,591410,591280,5809873
3417,2024-11-16,05:00 PM,Regular Season,Heidelberg,,Calvin,78,,Heidelberg,85,0,4,2,2,591434,591491,5809870
3418,2024-11-16,05:00 PM,Regular Season,TCNJ,,Connecticut Col.,65,,TCNJ,82,1,1,4,0,591454,591514,5809699
3419,2024-11-16,05:00 PM,MBB Marietta Shrine Tournament,"Marietta, OH ",,Maryville (TN),68,,Wis.-Eau Claire,64,2,2,1,3,591508,591270,5809684
3420,2024-11-16,05:00 PM,Regular Season,"Memphis, TN",,Belhaven,69,,Ozarks (AR),58,2,1,1,1,591398,591362,5796251
3421,2024-11-16,05:00 PM,Regular Season,Bethel (MN),,Buena Vista,85,,Bethel (MN),93,1,2,2,1,591428,591420,5796232
3422,2024-11-16,05:30 PM,Regular Season,SUNY Morrisville,,VTSU Lyndon,50,,SUNY Morrisville,91,1,2,1,1,591380,591381,5796275
3423,2024-11-16,05:30 PM,Regular Season,Emory,,Guilford,61,,Emory,75,2,1,2,0,591298,591471,5796100
3424,2024-11-16,05:30 PM,Regular Season,Bethany (WV),,Penn St.-Shenango,82,,Bethany (WV),90,,,3,0,,591419,5796272
3425,2024-11-16,05:30 PM,MBB Lafrance Hospitality Tournament,"Dartmouth, MA ",,Albertus Magnus,59,,Trinity (CT),81,0,4,1,0,591335,591515,5796276
3426,2024-11-16,06:00 PM,Regular Season,Emmanuel (MA),,SUNY Poly,75,,Emmanuel (MA),66,1,1,0,3,591345,591470,5809875
3427,2024-11-16,06:00 PM,Regular Season,Elmhurst,,Mt. St. Joseph,56,,Elmhurst,69,2,2,2,1,591341,591540,5796257
3428,2024-11-16,06:00 PM,Regular Season,"Santa Cruz, CA",,Pomona-Pitzer,44,,Lewis & Clark,55,2,1,2,0,591195,591360,5796089
